Sea_Name,Date,Sea_Level_MM
Caribbean Sea,2003-12-05 00:00:00,32.32
Gulf Mexico,2003-12-05 00:00:00,33.15
Indian Ocean,2003-12-05 00:00:00,5.37
Indonesian,2003-12-05 00:00:00,20.21
Nino,2003-12-05 00:00:00,41.57
North Atlantic,2003-12-05 00:00:00,37.17
North Pacific,2003-12-05 00:00:00,45.49
North Sea,2003-12-05 00:00:00,49.51
Pacific Ocean,2003-12-05 00:00:00,16.62
Sea Japan,2003-12-05 00:00:00,127.85
Sea Okhotsk,2003-12-05 00:00:00,-32.39
Southern Ocean,2003-12-05 00:00:00,9.67
Tropics,2003-12-05 00:00:00,17.06
World,2003-12-05 00:00:00,18.95
Yellow Sea,2003-12-05 00:00:00,67.89
Adriatic Sea,2003-12-06 00:00:00,121.49
Persian Gulf,2003-12-06 00:00:00,64.33
Andaman Sea,2003-12-13 00:00:00,53.36
Andaman Sea,2003-12-14 00:00:00,54.51
Bering Sea,2003-12-14 00:00:00,-10.18
Sea Japan,2003-12-14 00:00:00,2.23
Sea Okhotsk,2003-12-14 00:00:00,-49.49
Adriatic Sea,2003-12-14 00:00:00,71.49
Arabian Sea,2003-12-14 00:00:00,-24.86
Gulf Mexico,2003-12-14 00:00:00,29.75
Indonesian,2003-12-14 00:00:00,53.01
Sea Okhotsk,2003-12-14 00:00:00,-35.49
South China,2003-12-14 00:00:00,149.3
Arabian Sea,2003-12-15 00:00:00,-10.51
Atlantic Ocean,2003-12-15 00:00:00,26.05
Baltic Sea,2003-12-15 00:00:00,12.5
Bay Bengal,2003-12-15 00:00:00,22.24
Caribbean Sea,2003-12-15 00:00:00,56.62
Gulf Mexico,2003-12-15 00:00:00,14.9
Indian Ocean,2003-12-15 00:00:00,-2.02
Indonesian,2003-12-15 00:00:00,51.91
Mediterranean,2003-12-15 00:00:00,35.28
Nino,2003-12-15 00:00:00,34.06
North Atlantic,2003-12-15 00:00:00,34.39
North Pacific,2003-12-15 00:00:00,22.07
North Sea,2003-12-15 00:00:00,221.94
Pacific Ocean,2003-12-15 00:00:00,12.8
Persian Gulf,2003-12-15 00:00:00,39.13
South China,2003-12-15 00:00:00,130.57
Southern Ocean,2003-12-15 00:00:00,3.49
Tropics,2003-12-15 00:00:00,17.91
World,2003-12-15 00:00:00,15.96
Yellow Sea,2003-12-15 00:00:00,-45.29
Atlantic Ocean,2003-12-15 00:00:00,35.59
Baltic Sea,2003-12-15 00:00:00,14.95
Bay Bengal,2003-12-15 00:00:00,15.37
Bering Sea,2003-12-15 00:00:00,-0.55
Caribbean Sea,2003-12-15 00:00:00,43.52
Indian Ocean,2003-12-15 00:00:00,3.67
Mediterranean,2003-12-15 00:00:00,53.12
Nino,2003-12-15 00:00:00,36.37
North Atlantic,2003-12-15 00:00:00,41.77
North Pacific,2003-12-15 00:00:00,30.99
North Sea,2003-12-15 00:00:00,215.41
Pacific Ocean,2003-12-15 00:00:00,18.62
Sea Japan,2003-12-15 00:00:00,25.55
Southern Ocean,2003-12-15 00:00:00,13.17
Tropics,2003-12-15 00:00:00,21.76
World,2003-12-15 00:00:00,21.95
Yellow Sea,2003-12-15 00:00:00,-45.51
Adriatic Sea,2003-12-16 00:00:00,26.79
Persian Gulf,2003-12-17 00:00:00,48.73
Andaman Sea,2003-12-24 00:00:00,40.21
Gulf Mexico,2003-12-24 00:00:00,-11.2
Mediterranean,2003-12-24 00:00:00,11.78
Sea Japan,2003-12-24 00:00:00,-46.87
Sea Okhotsk,2003-12-24 00:00:00,5.71
Adriatic Sea,2003-12-24 00:00:00,58.79
Andaman Sea,2003-12-24 00:00:00,64.56
Baltic Sea,2003-12-24 00:00:00,190.85
Gulf Mexico,2003-12-24 00:00:00,17.25
Indonesian,2003-12-24 00:00:00,68.21
Mediterranean,2003-12-24 00:00:00,16.72
Sea Japan,2003-12-24 00:00:00,-21.05
Sea Okhotsk,2003-12-24 00:00:00,23.91
South China,2003-12-24 00:00:00,81.4
Arabian Sea,2003-12-25 00:00:00,-0.51
Atlantic Ocean,2003-12-25 00:00:00,15.25
Baltic Sea,2003-12-25 00:00:00,194.1
Bay Bengal,2003-12-25 00:00:00,20.84
Bering Sea,2003-12-25 00:00:00,19.52
Caribbean Sea,2003-12-25 00:00:00,35.32
Indian Ocean,2003-12-25 00:00:00,-4.72
Indonesian,2003-12-25 00:00:00,59.41
Nino,2003-12-25 00:00:00,27.06
North Atlantic,2003-12-25 00:00:00,16.99
North Pacific,2003-12-25 00:00:00,8.17
North Sea,2003-12-25 00:00:00,53.74
Pacific Ocean,2003-12-25 00:00:00,12.2
Persian Gulf,2003-12-25 00:00:00,73.53
South China,2003-12-25 00:00:00,57.57
Southern Ocean,2003-12-25 00:00:00,3.69
Tropics,2003-12-25 00:00:00,14.31
World,2003-12-25 00:00:00,11.56
Yellow Sea,2003-12-25 00:00:00,-79.49
Arabian Sea,2003-12-25 00:00:00,4.54
Atlantic Ocean,2003-12-25 00:00:00,25.89
Bay Bengal,2003-12-25 00:00:00,15.37
Bering Sea,2003-12-25 00:00:00,25.85
Caribbean Sea,2003-12-25 00:00:00,41.72
Indian Ocean,2003-12-25 00:00:00,2.87
Nino,2003-12-25 00:00:00,32.57
North Atlantic,2003-12-25 00:00:00,25.47
North Pacific,2003-12-25 00:00:00,15.99
North Sea,2003-12-25 00:00:00,45.41
Pacific Ocean,2003-12-25 00:00:00,21.22
Southern Ocean,2003-12-25 00:00:00,16.17
Tropics,2003-12-25 00:00:00,21.96
World,2003-12-25 00:00:00,20.55
Yellow Sea,2003-12-25 00:00:00,-79.11
Adriatic Sea,2003-12-26 00:00:00,31.59
Persian Gulf,2003-12-27 00:00:00,178.13
Adriatic Sea,2004-01-02 00:00:00,35.49
Andaman Sea,2004-01-03 00:00:00,-25.59
Baltic Sea,2004-01-03 00:00:00,177.6
Bay Bengal,2004-01-03 00:00:00,11.64
Gulf Mexico,2004-01-03 00:00:00,-8.5
Mediterranean,2004-01-03 00:00:00,19.98
Sea Japan,2004-01-03 00:00:00,-12.17
Sea Okhotsk,2004-01-03 00:00:00,32.71
Andaman Sea,2004-01-03 00:00:00,-41.04
Baltic Sea,2004-01-03 00:00:00,171.75
Bay Bengal,2004-01-03 00:00:00,11.07
Indonesian,2004-01-03 00:00:00,43.71
Mediterranean,2004-01-03 00:00:00,20.92
Sea Japan,2004-01-03 00:00:00,-12.75
Sea Okhotsk,2004-01-03 00:00:00,28.71
South China,2004-01-03 00:00:00,32.6
Arabian Sea,2004-01-04 00:00:00,19.99
Atlantic Ocean,2004-01-04 00:00:00,13.65
Bering Sea,2004-01-04 00:00:00,33.62
Caribbean Sea,2004-01-04 00:00:00,15.82
Indian Ocean,2004-01-04 00:00:00,2.68
Indonesian,2004-01-04 00:00:00,36.81
Nino,2004-01-04 00:00:00,18.76
North Atlantic,2004-01-04 00:00:00,4.09
North Pacific,2004-01-04 00:00:00,-4.33
North Sea,2004-01-04 00:00:00,-87.26
Pacific Ocean,2004-01-04 00:00:00,10.4
Persian Gulf,2004-01-04 00:00:00,100.63
South China,2004-01-04 00:00:00,23.07
Southern Ocean,2004-01-04 00:00:00,15.29
Tropics,2004-01-04 00:00:00,10.41
World,2004-01-04 00:00:00,10.96
Yellow Sea,2004-01-04 00:00:00,-45.59
Arabian Sea,2004-01-04 00:00:00,5.14
Atlantic Ocean,2004-01-04 00:00:00,16.39
Bering Sea,2004-01-04 00:00:00,27.85
Caribbean Sea,2004-01-04 00:00:00,17.62
Gulf Mexico,2004-01-04 00:00:00,17.55
Indian Ocean,2004-01-04 00:00:00,7.47
Nino,2004-01-04 00:00:00,20.57
North Atlantic,2004-01-04 00:00:00,-0.13
North Pacific,2004-01-04 00:00:00,-6.31
North Sea,2004-01-04 00:00:00,-83.89
Pacific Ocean,2004-01-04 00:00:00,11.12
Persian Gulf,2004-01-04 00:00:00,56.73
Southern Ocean,2004-01-04 00:00:00,20.87
Tropics,2004-01-04 00:00:00,11.06
World,2004-01-04 00:00:00,12.45
Yellow Sea,2004-01-04 00:00:00,-51.81
Adriatic Sea,2004-01-05 00:00:00,63.89
Bay Bengal,2004-01-12 00:00:00,6.17
Andaman Sea,2004-01-13 00:00:00,-101.59
Baltic Sea,2004-01-13 00:00:00,-65.5
Bay Bengal,2004-01-13 00:00:00,9.84
Bering Sea,2004-01-13 00:00:00,27.52
Gulf Mexico,2004-01-13 00:00:00,-6.4
Indonesian,2004-01-13 00:00:00,34.61
Mediterranean,2004-01-13 00:00:00,2.48
Persian Gulf,2004-01-13 00:00:00,100.33
Sea Japan,2004-01-13 00:00:00,39.03
Sea Okhotsk,2004-01-13 00:00:00,29.01
Adriatic Sea,2004-01-13 00:00:00,-13.91
Gulf Mexico,2004-01-13 00:00:00,-3.15
Indonesian,2004-01-13 00:00:00,34.51
Mediterranean,2004-01-13 00:00:00,-5.78
Sea Japan,2004-01-13 00:00:00,53.45
South China,2004-01-13 00:00:00,10.0
Arabian Sea,2004-01-14 00:00:00,29.59
Atlantic Ocean,2004-01-14 00:00:00,22.45
Caribbean Sea,2004-01-14 00:00:00,18.62
Indian Ocean,2004-01-14 00:00:00,21.28
Nino,2004-01-14 00:00:00,27.26
North Atlantic,2004-01-14 00:00:00,18.09
North Pacific,2004-01-14 00:00:00,-27.43
North Sea,2004-01-14 00:00:00,11.54
Pacific Ocean,2004-01-14 00:00:00,8.0
South China,2004-01-14 00:00:00,10.17
Southern Ocean,2004-01-14 00:00:00,23.29
Tropics,2004-01-14 00:00:00,16.71
World,2004-01-14 00:00:00,14.56
Yellow Sea,2004-01-14 00:00:00,-17.49
Andaman Sea,2004-01-14 00:00:00,-112.74
Arabian Sea,2004-01-14 00:00:00,12.44
Atlantic Ocean,2004-01-14 00:00:00,18.29
Baltic Sea,2004-01-14 00:00:00,-58.95
Bering Sea,2004-01-14 00:00:00,28.55
Caribbean Sea,2004-01-14 00:00:00,24.22
Indian Ocean,2004-01-14 00:00:00,11.97
Nino,2004-01-14 00:00:00,21.67
North Atlantic,2004-01-14 00:00:00,14.87
North Pacific,2004-01-14 00:00:00,-28.71
North Sea,2004-01-14 00:00:00,12.91
Pacific Ocean,2004-01-14 00:00:00,3.12
Sea Okhotsk,2004-01-14 00:00:00,18.21
Southern Ocean,2004-01-14 00:00:00,17.37
Tropics,2004-01-14 00:00:00,10.56
World,2004-01-14 00:00:00,9.05
Yellow Sea,2004-01-14 00:00:00,-27.91
Adriatic Sea,2004-01-15 00:00:00,-30.61
Persian Gulf,2004-01-15 00:00:00,83.23
Andaman Sea,2004-01-22 00:00:00,-115.19
Adriatic Sea,2004-01-22 00:00:00,8.39
Arabian Sea,2004-01-23 00:00:00,22.39
Baltic Sea,2004-01-23 00:00:00,-57.6
Bay Bengal,2004-01-23 00:00:00,31.44
Gulf Mexico,2004-01-23 00:00:00,-36.9
Indian Ocean,2004-01-23 00:00:00,29.68
Indonesian,2004-01-23 00:00:00,4.91
Mediterranean,2004-01-23 00:00:00,-24.72
Nino,2004-01-23 00:00:00,24.56
North Sea,2004-01-23 00:00:00,-11.96
Pacific Ocean,2004-01-23 00:00:00,5.7
Persian Gulf,2004-01-23 00:00:00,63.93
Sea Japan,2004-01-23 00:00:00,-19.37
Sea Okhotsk,2004-01-23 00:00:00,44.51
South China,2004-01-23 00:00:00,43.57
Southern Ocean,2004-01-23 00:00:00,30.89
Tropics,2004-01-23 00:00:00,12.31
World,2004-01-23 00:00:00,12.66
Andaman Sea,2004-01-23 00:00:00,-93.44
Arabian Sea,2004-01-23 00:00:00,12.54
Bay Bengal,2004-01-23 00:00:00,9.67
Gulf Mexico,2004-01-23 00:00:00,-43.85
Indian Ocean,2004-01-23 00:00:00,21.37
Indonesian,2004-01-23 00:00:00,-8.39
Mediterranean,2004-01-23 00:00:00,-27.58
Nino,2004-01-23 00:00:00,21.27
Sea Japan,2004-01-23 00:00:00,-25.35
Sea Okhotsk,2004-01-23 00:00:00,30.81
South China,2004-01-23 00:00:00,20.5
Tropics,2004-01-23 00:00:00,7.86
Yellow Sea,2004-01-23 00:00:00,-44.21
Atlantic Ocean,2004-01-24 00:00:00,19.25
Bering Sea,2004-01-24 00:00:00,14.52
Caribbean Sea,2004-01-24 00:00:00,-1.28
North Atlantic,2004-01-24 00:00:00,2.19
North Pacific,2004-01-24 00:00:00,-36.33
Yellow Sea,2004-01-24 00:00:00,-96.19
Atlantic Ocean,2004-01-24 00:00:00,13.89
Baltic Sea,2004-01-24 00:00:00,-70.35
Bering Sea,2004-01-24 00:00:00,13.85
Caribbean Sea,2004-01-24 00:00:00,-1.98
North Atlantic,2004-01-24 00:00:00,-0.53
North Pacific,2004-01-24 00:00:00,-37.61
North Sea,2004-01-24 00:00:00,-1.79
Pacific Ocean,2004-01-24 00:00:00,1.12
Southern Ocean,2004-01-24 00:00:00,20.77
World,2004-01-24 00:00:00,7.15
Adriatic Sea,2004-01-25 00:00:00,12.59
Persian Gulf,2004-01-25 00:00:00,56.73
Adriatic Sea,2004-01-31 00:00:00,16.29
Persian Gulf,2004-02-01 00:00:00,-17.07
Andaman Sea,2004-02-02 00:00:00,-138.39
Arabian Sea,2004-02-02 00:00:00,19.49
Baltic Sea,2004-02-02 00:00:00,-77.4
Bay Bengal,2004-02-02 00:00:00,-20.16
Bering Sea,2004-02-02 00:00:00,-32.88
Gulf Mexico,2004-02-02 00:00:00,-32.9
Indian Ocean,2004-02-02 00:00:00,28.98
Indonesian,2004-02-02 00:00:00,43.81
Mediterranean,2004-02-02 00:00:00,19.88
Nino,2004-02-02 00:00:00,14.86
Pacific Ocean,2004-02-02 00:00:00,4.3
Persian Gulf,2004-02-02 00:00:00,-1.27
Sea Japan,2004-02-02 00:00:00,-51.97
Sea Okhotsk,2004-02-02 00:00:00,6.11
South China,2004-02-02 00:00:00,-13.23
Southern Ocean,2004-02-02 00:00:00,35.79
Tropics,2004-02-02 00:00:00,6.91
World,2004-02-02 00:00:00,10.46
Andaman Sea,2004-02-02 00:00:00,-144.84
Arabian Sea,2004-02-02 00:00:00,13.34
Baltic Sea,2004-02-02 00:00:00,-54.85
Bering Sea,2004-02-02 00:00:00,-34.35
Caribbean Sea,2004-02-02 00:00:00,0.02
Gulf Mexico,2004-02-02 00:00:00,-48.65
Indian Ocean,2004-02-02 00:00:00,27.47
Indonesian,2004-02-02 00:00:00,36.11
Mediterranean,2004-02-02 00:00:00,3.72
Nino,2004-02-02 00:00:00,12.17
North Pacific,2004-02-02 00:00:00,-40.01
Pacific Ocean,2004-02-02 00:00:00,3.92
Sea Japan,2004-02-02 00:00:00,-50.05
Sea Okhotsk,2004-02-02 00:00:00,2.01
South China,2004-02-02 00:00:00,-19.8
Southern Ocean,2004-02-02 00:00:00,30.87
Tropics,2004-02-02 00:00:00,6.36
World,2004-02-02 00:00:00,9.05
Atlantic Ocean,2004-02-03 00:00:00,15.15
Caribbean Sea,2004-02-03 00:00:00,-8.08
North Atlantic,2004-02-03 00:00:00,-14.41
North Pacific,2004-02-03 00:00:00,-44.93
North Sea,2004-02-03 00:00:00,50.84
Yellow Sea,2004-02-03 00:00:00,-110.99
Atlantic Ocean,2004-02-03 00:00:00,12.89
Bay Bengal,2004-02-03 00:00:00,-11.73
North Atlantic,2004-02-03 00:00:00,-16.93
North Sea,2004-02-03 00:00:00,53.31
Yellow Sea,2004-02-03 00:00:00,-102.51
Adriatic Sea,2004-02-04 00:00:00,33.89
Bay Bengal,2004-02-10 00:00:00,-55.56
Sea Japan,2004-02-10 00:00:00,-73.67
Arabian Sea,2004-02-11 00:00:00,4.79
Atlantic Ocean,2004-02-11 00:00:00,9.05
Baltic Sea,2004-02-11 00:00:00,145.5
Bering Sea,2004-02-11 00:00:00,-47.18
Caribbean Sea,2004-02-11 00:00:00,-13.38
Gulf Mexico,2004-02-11 00:00:00,-33.7
Indian Ocean,2004-02-11 00:00:00,2.38
Indonesian,2004-02-11 00:00:00,58.11
Mediterranean,2004-02-11 00:00:00,-76.32
Nino,2004-02-11 00:00:00,1.46
North Atlantic,2004-02-11 00:00:00,-28.51
North Pacific,2004-02-11 00:00:00,-45.13
North Sea,2004-02-11 00:00:00,87.34
Pacific Ocean,2004-02-11 00:00:00,4.7
Sea Okhotsk,2004-02-11 00:00:00,-32.09
South China,2004-02-11 00:00:00,40.87
Southern Ocean,2004-02-11 00:00:00,27.59
Tropics,2004-02-11 00:00:00,1.71
World,2004-02-11 00:00:00,3.96
Yellow Sea,2004-02-11 00:00:00,-131.59
Adriatic Sea,2004-02-11 00:00:00,-92.21
Adriatic Sea,2004-02-12 00:00:00,-63.11
Andaman Sea,2004-02-12 00:00:00,-163.79
Persian Gulf,2004-02-12 00:00:00,-35.17
Arabian Sea,2004-02-12 00:00:00,1.74
Baltic Sea,2004-02-12 00:00:00,154.65
Bay Bengal,2004-02-12 00:00:00,-43.83
Indian Ocean,2004-02-12 00:00:00,5.57
Indonesian,2004-02-12 00:00:00,59.61
Mediterranean,2004-02-12 00:00:00,-75.88
Nino,2004-02-12 00:00:00,13.57
North Pacific,2004-02-12 00:00:00,-31.11
Pacific Ocean,2004-02-12 00:00:00,16.22
Persian Gulf,2004-02-12 00:00:00,-56.27
Sea Japan,2004-02-12 00:00:00,-60.15
Sea Okhotsk,2004-02-12 00:00:00,-18.79
South China,2004-02-12 00:00:00,49.1
Southern Ocean,2004-02-12 00:00:00,33.07
Tropics,2004-02-12 00:00:00,12.26
World,2004-02-12 00:00:00,13.65
Andaman Sea,2004-02-13 00:00:00,-157.34
Atlantic Ocean,2004-02-13 00:00:00,18.99
Bering Sea,2004-02-13 00:00:00,-19.85
Caribbean Sea,2004-02-13 00:00:00,25.62
Gulf Mexico,2004-02-13 00:00:00,-55.35
North Atlantic,2004-02-13 00:00:00,-11.53
North Sea,2004-02-13 00:00:00,87.11
Yellow Sea,2004-02-13 00:00:00,-113.31
Adriatic Sea,2004-02-21 00:00:00,-29.71
Arabian Sea,2004-02-22 00:00:00,-12.76
Atlantic Ocean,2004-02-22 00:00:00,19.59
Baltic Sea,2004-02-22 00:00:00,52.55
Bay Bengal,2004-02-22 00:00:00,-66.33
Bering Sea,2004-02-22 00:00:00,2.15
Gulf Mexico,2004-02-22 00:00:00,-42.55
Indian Ocean,2004-02-22 00:00:00,1.07
Indonesian,2004-02-22 00:00:00,32.11
Mediterranean,2004-02-22 00:00:00,-42.48
Nino,2004-02-22 00:00:00,4.07
North Atlantic,2004-02-22 00:00:00,-16.03
North Pacific,2004-02-22 00:00:00,-29.11
North Sea,2004-02-22 00:00:00,51.81
Pacific Ocean,2004-02-22 00:00:00,15.12
Sea Japan,2004-02-22 00:00:00,-75.25
Sea Okhotsk,2004-02-22 00:00:00,15.41
South China,2004-02-22 00:00:00,-57.8
Southern Ocean,2004-02-22 00:00:00,31.27
Tropics,2004-02-22 00:00:00,7.66
World,2004-02-22 00:00:00,10.35
Yellow Sea,2004-02-22 00:00:00,-133.41
Andaman Sea,2004-02-23 00:00:00,-139.19
Persian Gulf,2004-02-23 00:00:00,-91.97
Sea Japan,2004-02-23 00:00:00,-73.57
Andaman Sea,2004-02-23 00:00:00,-138.74
Caribbean Sea,2004-02-23 00:00:00,2.02
Persian Gulf,2004-02-23 00:00:00,-101.27
Arabian Sea,2004-02-24 00:00:00,-20.61
Atlantic Ocean,2004-02-24 00:00:00,12.15
Baltic Sea,2004-02-24 00:00:00,8.5
Bay Bengal,2004-02-24 00:00:00,-58.46
Bering Sea,2004-02-24 00:00:00,-2.28
Caribbean Sea,2004-02-24 00:00:00,-2.18
Gulf Mexico,2004-02-24 00:00:00,-52.2
Indian Ocean,2004-02-24 00:00:00,-3.32
Indonesian,2004-02-24 00:00:00,36.71
Mediterranean,2004-02-24 00:00:00,-34.02
Nino,2004-02-24 00:00:00,8.96
North Atlantic,2004-02-24 00:00:00,-25.21
North Pacific,2004-02-24 00:00:00,-28.73
North Sea,2004-02-24 00:00:00,18.14
Pacific Ocean,2004-02-24 00:00:00,16.1
Sea Okhotsk,2004-02-24 00:00:00,14.91
South China,2004-02-24 00:00:00,-52.83
Southern Ocean,2004-02-24 00:00:00,27.89
Tropics,2004-02-24 00:00:00,6.51
World,2004-02-24 00:00:00,8.06
Yellow Sea,2004-02-24 00:00:00,-124.99
Adriatic Sea,2004-02-25 00:00:00,26.39
Adriatic Sea,2004-03-02 00:00:00,21.59
Andaman Sea,2004-03-02 00:00:00,-110.74
Andaman Sea,2004-03-03 00:00:00,-100.59
Arabian Sea,2004-03-03 00:00:00,3.09
Atlantic Ocean,2004-03-03 00:00:00,-1.15
Baltic Sea,2004-03-03 00:00:00,80.0
Bay Bengal,2004-03-03 00:00:00,-43.16
Bering Sea,2004-03-03 00:00:00,-14.78
Gulf Mexico,2004-03-03 00:00:00,-56.4
Indian Ocean,2004-03-03 00:00:00,18.08
Indonesian,2004-03-03 00:00:00,31.71
Mediterranean,2004-03-03 00:00:00,18.48
Nino,2004-03-03 00:00:00,8.16
North Atlantic,2004-03-03 00:00:00,-41.71
North Pacific,2004-03-03 00:00:00,-24.53
North Sea,2004-03-03 00:00:00,-24.56
Pacific Ocean,2004-03-03 00:00:00,13.0
Persian Gulf,2004-03-03 00:00:00,-84.37
Sea Japan,2004-03-03 00:00:00,-65.27
Sea Okhotsk,2004-03-03 00:00:00,14.71
South China,2004-03-03 00:00:00,4.07
Southern Ocean,2004-03-03 00:00:00,32.09
Tropics,2004-03-03 00:00:00,6.91
World,2004-03-03 00:00:00,8.66
Arabian Sea,2004-03-03 00:00:00,6.84
Atlantic Ocean,2004-03-03 00:00:00,-0.41
Baltic Sea,2004-03-03 00:00:00,79.85
Bay Bengal,2004-03-03 00:00:00,-43.33
Bering Sea,2004-03-03 00:00:00,-19.05
Gulf Mexico,2004-03-03 00:00:00,-49.85
Indian Ocean,2004-03-03 00:00:00,26.47
Indonesian,2004-03-03 00:00:00,34.21
Mediterranean,2004-03-03 00:00:00,18.52
Nino,2004-03-03 00:00:00,11.77
North Atlantic,2004-03-03 00:00:00,-45.13
North Pacific,2004-03-03 00:00:00,-19.11
Pacific Ocean,2004-03-03 00:00:00,17.02
Sea Japan,2004-03-03 00:00:00,-58.05
Sea Okhotsk,2004-03-03 00:00:00,35.81
South China,2004-03-03 00:00:00,-7.0
Southern Ocean,2004-03-03 00:00:00,35.57
Tropics,2004-03-03 00:00:00,10.76
World,2004-03-03 00:00:00,12.55
Adriatic Sea,2004-03-04 00:00:00,41.89
Caribbean Sea,2004-03-04 00:00:00,-29.48
Yellow Sea,2004-03-04 00:00:00,-91.09
Caribbean Sea,2004-03-04 00:00:00,-20.38
North Sea,2004-03-04 00:00:00,-37.59
Yellow Sea,2004-03-04 00:00:00,-86.11
Persian Gulf,2004-03-06 00:00:00,-40.87
Adriatic Sea,2004-03-11 00:00:00,13.49
Andaman Sea,2004-03-12 00:00:00,-83.34
Persian Gulf,2004-03-12 00:00:00,8.53
Andaman Sea,2004-03-13 00:00:00,-105.99
Arabian Sea,2004-03-13 00:00:00,27.69
Atlantic Ocean,2004-03-13 00:00:00,6.55
Baltic Sea,2004-03-13 00:00:00,-66.0
Bay Bengal,2004-03-13 00:00:00,-54.46
Bering Sea,2004-03-13 00:00:00,-42.28
Gulf Mexico,2004-03-13 00:00:00,-58.2
Indian Ocean,2004-03-13 00:00:00,21.78
Indonesian,2004-03-13 00:00:00,55.31
Mediterranean,2004-03-13 00:00:00,-34.62
Nino,2004-03-13 00:00:00,0.46
North Atlantic,2004-03-13 00:00:00,-31.51
North Pacific,2004-03-13 00:00:00,-36.73
North Sea,2004-03-13 00:00:00,-1.06
Pacific Ocean,2004-03-13 00:00:00,5.8
Persian Gulf,2004-03-13 00:00:00,-29.67
Sea Japan,2004-03-13 00:00:00,-73.37
Sea Okhotsk,2004-03-13 00:00:00,-9.69
South China,2004-03-13 00:00:00,8.87
Southern Ocean,2004-03-13 00:00:00,33.39
Tropics,2004-03-13 00:00:00,6.81
World,2004-03-13 00:00:00,7.56
Arabian Sea,2004-03-13 00:00:00,26.14
Atlantic Ocean,2004-03-13 00:00:00,3.59
Baltic Sea,2004-03-13 00:00:00,-73.65
Bay Bengal,2004-03-13 00:00:00,-43.73
Bering Sea,2004-03-13 00:00:00,-40.05
Caribbean Sea,2004-03-13 00:00:00,-16.38
Gulf Mexico,2004-03-13 00:00:00,-50.75
Indian Ocean,2004-03-13 00:00:00,16.77
Indonesian,2004-03-13 00:00:00,69.31
Mediterranean,2004-03-13 00:00:00,-43.58
Nino,2004-03-13 00:00:00,-5.53
North Atlantic,2004-03-13 00:00:00,-36.23
North Pacific,2004-03-13 00:00:00,-34.41
North Sea,2004-03-13 00:00:00,8.21
Pacific Ocean,2004-03-13 00:00:00,3.42
Sea Japan,2004-03-13 00:00:00,-67.25
Sea Okhotsk,2004-03-13 00:00:00,2.21
South China,2004-03-13 00:00:00,12.5
Southern Ocean,2004-03-13 00:00:00,29.77
Tropics,2004-03-13 00:00:00,3.56
World,2004-03-13 00:00:00,5.05
Yellow Sea,2004-03-13 00:00:00,-91.71
Adriatic Sea,2004-03-14 00:00:00,-29.81
Caribbean Sea,2004-03-14 00:00:00,-16.48
Yellow Sea,2004-03-14 00:00:00,-82.79
Sea Okhotsk,2004-03-22 00:00:00,-22.49
Adriatic Sea,2004-03-22 00:00:00,-95.01
Bay Bengal,2004-03-22 00:00:00,-31.33
South China,2004-03-22 00:00:00,-25.2
Andaman Sea,2004-03-23 00:00:00,-36.29
Arabian Sea,2004-03-23 00:00:00,33.79
Atlantic Ocean,2004-03-23 00:00:00,15.45
Baltic Sea,2004-03-23 00:00:00,-77.0
Bay Bengal,2004-03-23 00:00:00,-31.26
Bering Sea,2004-03-23 00:00:00,-40.98
Caribbean Sea,2004-03-23 00:00:00,-7.08
Gulf Mexico,2004-03-23 00:00:00,-21.0
Indian Ocean,2004-03-23 00:00:00,9.28
Indonesian,2004-03-23 00:00:00,66.61
Mediterranean,2004-03-23 00:00:00,-131.52
Nino,2004-03-23 00:00:00,4.26
North Atlantic,2004-03-23 00:00:00,-19.81
North Pacific,2004-03-23 00:00:00,-46.13
North Sea,2004-03-23 00:00:00,-39.76
Pacific Ocean,2004-03-23 00:00:00,7.5
Persian Gulf,2004-03-23 00:00:00,-59.37
Sea Japan,2004-03-23 00:00:00,-71.07
South China,2004-03-23 00:00:00,-19.83
Southern Ocean,2004-03-23 00:00:00,25.49
Tropics,2004-03-23 00:00:00,12.91
World,2004-03-23 00:00:00,7.86
Andaman Sea,2004-03-23 00:00:00,-49.74
Arabian Sea,2004-03-23 00:00:00,22.44
Atlantic Ocean,2004-03-23 00:00:00,13.79
Baltic Sea,2004-03-23 00:00:00,-77.55
Bering Sea,2004-03-23 00:00:00,-34.55
Caribbean Sea,2004-03-23 00:00:00,-8.08
Gulf Mexico,2004-03-23 00:00:00,-14.55
Indian Ocean,2004-03-23 00:00:00,9.57
Indonesian,2004-03-23 00:00:00,72.81
Mediterranean,2004-03-23 00:00:00,-140.98
Nino,2004-03-23 00:00:00,0.27
North Atlantic,2004-03-23 00:00:00,-20.83
North Pacific,2004-03-23 00:00:00,-46.41
North Sea,2004-03-23 00:00:00,-63.09
Pacific Ocean,2004-03-23 00:00:00,6.82
Persian Gulf,2004-03-23 00:00:00,-40.77
Sea Japan,2004-03-23 00:00:00,-65.95
Sea Okhotsk,2004-03-23 00:00:00,-16.59
Southern Ocean,2004-03-23 00:00:00,25.67
Tropics,2004-03-23 00:00:00,11.16
World,2004-03-23 00:00:00,7.15
Adriatic Sea,2004-03-24 00:00:00,-137.01
Yellow Sea,2004-03-24 00:00:00,-68.59
Yellow Sea,2004-03-24 00:00:00,-60.51
Andaman Sea,2004-03-30 00:00:00,-35.09
Sea Japan,2004-03-31 00:00:00,-15.37
