Country,ISO3,Date,Temp_Change
Canada,CAN,1977-01-01 00:00:00,1.079
Cayman Islands,CYM,1977-01-01 00:00:00,0.255
Central African Rep.,CAF,1977-01-01 00:00:00,0.203
Chad,TCD,1977-01-01 00:00:00,-0.048
Chile,CHL,1977-01-01 00:00:00,0.37
"China, P.R.: Hong Kong",HKG,1977-01-01 00:00:00,0.167
"China, P.R.: Macao",MAC,1977-01-01 00:00:00,0.167
"China, P.R.: Mainland",CHN,1977-01-01 00:00:00,-0.057
Colombia,COL,1977-01-01 00:00:00,0.214
"Comoros, Union of the",COM,1977-01-01 00:00:00,0.448
"Congo, Dem. Rep. of the",COD,1977-01-01 00:00:00,0.259
"Congo, Rep. of",COG,1977-01-01 00:00:00,0.221
Cook Islands,COK,1977-01-01 00:00:00,0.057
Costa Rica,CRI,1977-01-01 00:00:00,0.296
Cuba,CUB,1977-01-01 00:00:00,0.131
Cyprus,CYP,1977-01-01 00:00:00,0.15
Denmark,DNK,1977-01-01 00:00:00,-0.014
Djibouti,DJI,1977-01-01 00:00:00,0.279
Dominica,DMA,1977-01-01 00:00:00,0.045
Dominican Rep.,DOM,1977-01-01 00:00:00,0.405
Ecuador,ECU,1977-01-01 00:00:00,0.341
"Egypt, Arab Rep. of",EGY,1977-01-01 00:00:00,-0.119
El Salvador,SLV,1977-01-01 00:00:00,0.451
"Equatorial Guinea, Rep. of",GNQ,1977-01-01 00:00:00,0.151
"Eswatini, Kingdom of",SWZ,1977-01-01 00:00:00,0.305
Falkland Islands (Malvinas),FLK,1977-01-01 00:00:00,-0.089
Faroe Islands,FRO,1977-01-01 00:00:00,-0.311
"Fiji, Rep. of",FJI,1977-01-01 00:00:00,-0.079
Finland,FIN,1977-01-01 00:00:00,-0.227
France,FRA,1977-01-01 00:00:00,0.015
French Polynesia,PYF,1977-01-01 00:00:00,0.243
Gabon,GAB,1977-01-01 00:00:00,0.185
"Gambia, The",GMB,1977-01-01 00:00:00,0.489
Germany,DEU,1977-01-01 00:00:00,0.283
Ghana,GHA,1977-01-01 00:00:00,0.296
Gibraltar,GIB,1977-01-01 00:00:00,-0.144
Greece,GRC,1977-01-01 00:00:00,0.33
Greenland,GRL,1977-01-01 00:00:00,0.76
Grenada,GRD,1977-01-01 00:00:00,-0.127
Guadeloupe,GLP,1977-01-01 00:00:00,0.074
Guatemala,GTM,1977-01-01 00:00:00,0.225
Guinea,GIN,1977-01-01 00:00:00,0.203
Guinea-Bissau,GNB,1977-01-01 00:00:00,0.358
Guyana,GUY,1977-01-01 00:00:00,0.083
Haiti,HTI,1977-01-01 00:00:00,0.353
Holy See,VAT,1977-01-01 00:00:00,0.317
Honduras,HND,1977-01-01 00:00:00,0.337
Hungary,HUN,1977-01-01 00:00:00,0.549
Iceland,ISL,1977-01-01 00:00:00,-0.258
India,IND,1977-01-01 00:00:00,0.155
Indonesia,IDN,1977-01-01 00:00:00,0.118
"Iran, Islamic Rep. of",IRN,1977-01-01 00:00:00,0.394
Iraq,IRQ,1977-01-01 00:00:00,0.313
Ireland,IRL,1977-01-01 00:00:00,-0.279
Isle of Man,IMN,1977-01-01 00:00:00,-0.339
Israel,ISR,1977-01-01 00:00:00,0.005
Italy,ITA,1977-01-01 00:00:00,0.283
Japan,JPN,1977-01-01 00:00:00,-0.154
Jordan,JOR,1977-01-01 00:00:00,-0.001
Kenya,KEN,1977-01-01 00:00:00,0.216
Kiribati,KIR,1977-01-01 00:00:00,0.145
"Korea, Dem. People's Rep. of",PRK,1977-01-01 00:00:00,0.168
"Korea, Rep. of",KOR,1977-01-01 00:00:00,0.121
Kuwait,KWT,1977-01-01 00:00:00,0.366
Lao People's Dem. Rep.,LAO,1977-01-01 00:00:00,0.018
Lebanon,LBN,1977-01-01 00:00:00,0.094
"Lesotho, Kingdom of",LSO,1977-01-01 00:00:00,0.295
Liberia,LBR,1977-01-01 00:00:00,0.237
Libya,LBY,1977-01-01 00:00:00,0.246
Liechtenstein,LIE,1977-01-01 00:00:00,0.272
"Madagascar, Rep. of",MDG,1977-01-01 00:00:00,0.356
Malawi,MWI,1977-01-01 00:00:00,0.504
Malaysia,MYS,1977-01-01 00:00:00,0.073
Maldives,MDV,1977-01-01 00:00:00,0.011
Mali,MLI,1977-01-01 00:00:00,0.362
Malta,MLT,1977-01-01 00:00:00,0.304
Martinique,MTQ,1977-01-01 00:00:00,0.02
"Mauritania, Islamic Rep. of",MRT,1977-01-01 00:00:00,0.654
Mauritius,MUS,1977-01-01 00:00:00,0.556
Mexico,MEX,1977-01-01 00:00:00,-0.012
Monaco,MCO,1977-01-01 00:00:00,-0.039
Mongolia,MNG,1977-01-01 00:00:00,0.065
Montserrat,MSR,1977-01-01 00:00:00,0.076
Morocco,MAR,1977-01-01 00:00:00,0.041
"Mozambique, Rep. of",MOZ,1977-01-01 00:00:00,0.468
Myanmar,MMR,1977-01-01 00:00:00,-0.117
Namibia,NAM,1977-01-01 00:00:00,0.2
"Nauru, Rep. of",NRU,1977-01-01 00:00:00,-0.329
Nepal,NPL,1977-01-01 00:00:00,-0.022
"Netherlands, The",NLD,1977-01-01 00:00:00,0.159
New Caledonia,NCL,1977-01-01 00:00:00,0.159
New Zealand,NZL,1977-01-01 00:00:00,-0.388
Nicaragua,NIC,1977-01-01 00:00:00,0.269
Niger,NER,1977-01-01 00:00:00,-0.357
Nigeria,NGA,1977-01-01 00:00:00,0.286
Niue,NIU,1977-01-01 00:00:00,0.133
Norfolk Island,NFK,1977-01-01 00:00:00,-0.246
Norway,NOR,1977-01-01 00:00:00,-0.552
Oman,OMN,1977-01-01 00:00:00,0.575
Pakistan,PAK,1977-01-01 00:00:00,0.352
Panama,PAN,1977-01-01 00:00:00,0.23
Papua New Guinea,PNG,1977-01-01 00:00:00,-0.086
Paraguay,PRY,1977-01-01 00:00:00,0.7
Peru,PER,1977-01-01 00:00:00,0.282
Philippines,PHL,1977-01-01 00:00:00,0.288
Pitcairn Islands,PCN,1977-01-01 00:00:00,-0.599
"Poland, Rep. of",POL,1977-01-01 00:00:00,0.424
Portugal,PRT,1977-01-01 00:00:00,-0.272
Puerto Rico,PRI,1977-01-01 00:00:00,0.202
Qatar,QAT,1977-01-01 00:00:00,0.274
Romania,ROU,1977-01-01 00:00:00,0.536
Saint Helena,SHN,1977-01-01 00:00:00,-0.046
Saint Pierre and Miquelon,SPM,1977-01-01 00:00:00,-0.148
Samoa,WSM,1977-01-01 00:00:00,-0.007
"San Marino, Rep. of",SMR,1977-01-01 00:00:00,0.337
"São Tomé and Príncipe, Dem. Rep. of",STP,1977-01-01 00:00:00,0.198
Saudi Arabia,SAU,1977-01-01 00:00:00,0.139
Senegal,SEN,1977-01-01 00:00:00,0.552
Seychelles,SYC,1977-01-01 00:00:00,0.236
Sierra Leone,SLE,1977-01-01 00:00:00,0.196
Somalia,SOM,1977-01-01 00:00:00,0.493
South Africa,ZAF,1977-01-01 00:00:00,0.171
Spain,ESP,1977-01-01 00:00:00,-0.16
Sri Lanka,LKA,1977-01-01 00:00:00,0.038
St. Kitts and Nevis,KNA,1977-01-01 00:00:00,0.076
St. Lucia,LCA,1977-01-01 00:00:00,-0.055
St. Vincent and the Grenadines,VCT,1977-01-01 00:00:00,-0.13
Suriname,SUR,1977-01-01 00:00:00,0.128
Sweden,SWE,1977-01-01 00:00:00,-0.466
Switzerland,CHE,1977-01-01 00:00:00,0.172
Syrian Arab Rep.,SYR,1977-01-01 00:00:00,0.191
Taiwan Province of China,TWN,1977-01-01 00:00:00,0.223
"Tanzania, United Rep. of",TZA,1977-01-01 00:00:00,0.352
Thailand,THA,1977-01-01 00:00:00,0.109
Togo,TGO,1977-01-01 00:00:00,0.387
Tokelau,TKL,1977-01-01 00:00:00,0.236
Tonga,TON,1977-01-01 00:00:00,0.053
Trinidad and Tobago,TTO,1977-01-01 00:00:00,-0.065
Tunisia,TUN,1977-01-01 00:00:00,0.598
Turks and Caicos Islands,TCA,1977-01-01 00:00:00,0.223
Tuvalu,TUV,1977-01-01 00:00:00,-0.047
Uganda,UGA,1977-01-01 00:00:00,0.215
United Arab Emirates,ARE,1977-01-01 00:00:00,0.391
United Kingdom,GBR,1977-01-01 00:00:00,-0.323
United States,USA,1977-01-01 00:00:00,0.397
United States Virgin Islands,VIR,1977-01-01 00:00:00,0.129
Uruguay,URY,1977-01-01 00:00:00,0.502
Vanuatu,VUT,1977-01-01 00:00:00,-0.047
"Venezuela, Rep. Bolivariana de",VEN,1977-01-01 00:00:00,0.168
Vietnam,VNM,1977-01-01 00:00:00,-0.029
Wallis and Futuna Islands,WLF,1977-01-01 00:00:00,-0.14
West Bank and Gaza,PSE,1977-01-01 00:00:00,0.003
Western Sahara,ESH,1977-01-01 00:00:00,0.119
World,WLD,1977-01-01 00:00:00,0.269
"Yemen, Rep. of",YEM,1977-01-01 00:00:00,0.394
Zambia,ZMB,1977-01-01 00:00:00,0.51
Zimbabwe,ZWE,1977-01-01 00:00:00,0.433
"Afghanistan, Islamic Rep. of",AFG,1978-01-01 00:00:00,0.129
Albania,ALB,1978-01-01 00:00:00,-0.814
Algeria,DZA,1978-01-01 00:00:00,0.012
American Samoa,ASM,1978-01-01 00:00:00,0.092
"Andorra, Principality of",AND,1978-01-01 00:00:00,-0.163
Angola,AGO,1978-01-01 00:00:00,0.037
Anguilla,AIA,1978-01-01 00:00:00,0.13
Antigua and Barbuda,ATG,1978-01-01 00:00:00,0.161
Argentina,ARG,1978-01-01 00:00:00,0.362
Australia,AUS,1978-01-01 00:00:00,0.062
Austria,AUT,1978-01-01 00:00:00,-0.476
"Bahamas, The",BHS,1978-01-01 00:00:00,0.04
"Bahrain, Kingdom of",BHR,1978-01-01 00:00:00,0.099
Bangladesh,BGD,1978-01-01 00:00:00,-0.216
Barbados,BRB,1978-01-01 00:00:00,0.248
Belize,BLZ,1978-01-01 00:00:00,-0.025
Benin,BEN,1978-01-01 00:00:00,-0.045
Bhutan,BTN,1978-01-01 00:00:00,-0.213
Bolivia,BOL,1978-01-01 00:00:00,0.27
Botswana,BWA,1978-01-01 00:00:00,-0.065
Brazil,BRA,1978-01-01 00:00:00,0.03
British Virgin Islands,VGB,1978-01-01 00:00:00,0.109
Brunei Darussalam,BRN,1978-01-01 00:00:00,0.123
Bulgaria,BGR,1978-01-01 00:00:00,-0.71
Burkina Faso,BFA,1978-01-01 00:00:00,0.212
Cabo Verde,CPV,1978-01-01 00:00:00,0.281
Cambodia,KHM,1978-01-01 00:00:00,0.29
Cameroon,CMR,1978-01-01 00:00:00,0.056
Canada,CAN,1978-01-01 00:00:00,-0.605
Cayman Islands,CYM,1978-01-01 00:00:00,0.204
Central African Rep.,CAF,1978-01-01 00:00:00,0.044
Chad,TCD,1978-01-01 00:00:00,-0.132
Chile,CHL,1978-01-01 00:00:00,0.366
"China, P.R.: Hong Kong",HKG,1978-01-01 00:00:00,0.016
"China, P.R.: Macao",MAC,1978-01-01 00:00:00,0.016
"China, P.R.: Mainland",CHN,1978-01-01 00:00:00,0.242
Colombia,COL,1978-01-01 00:00:00,0.109
"Comoros, Union of the",COM,1978-01-01 00:00:00,0.184
"Congo, Dem. Rep. of the",COD,1978-01-01 00:00:00,0.141
"Congo, Rep. of",COG,1978-01-01 00:00:00,0.111
Cook Islands,COK,1978-01-01 00:00:00,-0.006
Costa Rica,CRI,1978-01-01 00:00:00,0.175
Cuba,CUB,1978-01-01 00:00:00,0.034
Cyprus,CYP,1978-01-01 00:00:00,-0.028
Denmark,DNK,1978-01-01 00:00:00,0.145
Djibouti,DJI,1978-01-01 00:00:00,0.292
Dominica,DMA,1978-01-01 00:00:00,0.086
Dominican Rep.,DOM,1978-01-01 00:00:00,0.33
Ecuador,ECU,1978-01-01 00:00:00,0.237
"Egypt, Arab Rep. of",EGY,1978-01-01 00:00:00,-0.273
El Salvador,SLV,1978-01-01 00:00:00,0.157
"Equatorial Guinea, Rep. of",GNQ,1978-01-01 00:00:00,-0.046
"Eswatini, Kingdom of",SWZ,1978-01-01 00:00:00,0.188
Falkland Islands (Malvinas),FLK,1978-01-01 00:00:00,0.228
Faroe Islands,FRO,1978-01-01 00:00:00,-0.11
"Fiji, Rep. of",FJI,1978-01-01 00:00:00,-0.002
Finland,FIN,1978-01-01 00:00:00,-0.526
France,FRA,1978-01-01 00:00:00,-0.216
French Polynesia,PYF,1978-01-01 00:00:00,-0.074
Gabon,GAB,1978-01-01 00:00:00,0.069
"Gambia, The",GMB,1978-01-01 00:00:00,0.422
Germany,DEU,1978-01-01 00:00:00,-0.173
Ghana,GHA,1978-01-01 00:00:00,0.067
Gibraltar,GIB,1978-01-01 00:00:00,0.213
Greece,GRC,1978-01-01 00:00:00,-0.555
Greenland,GRL,1978-01-01 00:00:00,-0.682
Grenada,GRD,1978-01-01 00:00:00,0.067
Guadeloupe,GLP,1978-01-01 00:00:00,0.117
Guatemala,GTM,1978-01-01 00:00:00,0.128
Guinea,GIN,1978-01-01 00:00:00,0.192
Guinea-Bissau,GNB,1978-01-01 00:00:00,0.294
Guyana,GUY,1978-01-01 00:00:00,-0.028
Haiti,HTI,1978-01-01 00:00:00,0.191
Holy See,VAT,1978-01-01 00:00:00,-0.585
Honduras,HND,1978-01-01 00:00:00,0.25
Hungary,HUN,1978-01-01 00:00:00,-0.871
Iceland,ISL,1978-01-01 00:00:00,0.054
India,IND,1978-01-01 00:00:00,-0.15
Indonesia,IDN,1978-01-01 00:00:00,0.176
"Iran, Islamic Rep. of",IRN,1978-01-01 00:00:00,0.274
Iraq,IRQ,1978-01-01 00:00:00,0.162
Ireland,IRL,1978-01-01 00:00:00,0.257
Isle of Man,IMN,1978-01-01 00:00:00,0.209
Israel,ISR,1978-01-01 00:00:00,-0.079
Italy,ITA,1978-01-01 00:00:00,-0.537
Japan,JPN,1978-01-01 00:00:00,0.232
Jordan,JOR,1978-01-01 00:00:00,-0.005
Kenya,KEN,1978-01-01 00:00:00,-0.023
Kiribati,KIR,1978-01-01 00:00:00,0.247
"Korea, Dem. People's Rep. of",PRK,1978-01-01 00:00:00,0.665
"Korea, Rep. of",KOR,1978-01-01 00:00:00,0.788
Kuwait,KWT,1978-01-01 00:00:00,0.036
Lao People's Dem. Rep.,LAO,1978-01-01 00:00:00,0.193
Lebanon,LBN,1978-01-01 00:00:00,0.019
"Lesotho, Kingdom of",LSO,1978-01-01 00:00:00,0.125
Liberia,LBR,1978-01-01 00:00:00,0.246
Libya,LBY,1978-01-01 00:00:00,-0.26
Liechtenstein,LIE,1978-01-01 00:00:00,-0.354
"Madagascar, Rep. of",MDG,1978-01-01 00:00:00,0.515
Malawi,MWI,1978-01-01 00:00:00,0.265
Malaysia,MYS,1978-01-01 00:00:00,0.249
Maldives,MDV,1978-01-01 00:00:00,-0.158
Mali,MLI,1978-01-01 00:00:00,0.36
Malta,MLT,1978-01-01 00:00:00,-0.602
Martinique,MTQ,1978-01-01 00:00:00,0.082
"Mauritania, Islamic Rep. of",MRT,1978-01-01 00:00:00,0.569
Mauritius,MUS,1978-01-01 00:00:00,0.345
Mayotte,MYT,1978-01-01 00:00:00,0.304
Mexico,MEX,1978-01-01 00:00:00,0.166
Monaco,MCO,1978-01-01 00:00:00,-0.403
Mongolia,MNG,1978-01-01 00:00:00,0.908
Montserrat,MSR,1978-01-01 00:00:00,0.161
Morocco,MAR,1978-01-01 00:00:00,0.316
"Mozambique, Rep. of",MOZ,1978-01-01 00:00:00,0.364
Myanmar,MMR,1978-01-01 00:00:00,0.076
Namibia,NAM,1978-01-01 00:00:00,-0.066
"Nauru, Rep. of",NRU,1978-01-01 00:00:00,0.479
Nepal,NPL,1978-01-01 00:00:00,-0.41
"Netherlands, The",NLD,1978-01-01 00:00:00,-0.068
New Caledonia,NCL,1978-01-01 00:00:00,0.292
New Zealand,NZL,1978-01-01 00:00:00,0.387
Nicaragua,NIC,1978-01-01 00:00:00,0.205
Niger,NER,1978-01-01 00:00:00,0.192
Nigeria,NGA,1978-01-01 00:00:00,0.004
Niue,NIU,1978-01-01 00:00:00,0.284
Norfolk Island,NFK,1978-01-01 00:00:00,-0.118
Norway,NOR,1978-01-01 00:00:00,-0.101
Oman,OMN,1978-01-01 00:00:00,0.138
Pakistan,PAK,1978-01-01 00:00:00,-0.006
Panama,PAN,1978-01-01 00:00:00,0.12
Papua New Guinea,PNG,1978-01-01 00:00:00,0.212
Paraguay,PRY,1978-01-01 00:00:00,0.658
Peru,PER,1978-01-01 00:00:00,0.075
Philippines,PHL,1978-01-01 00:00:00,0.181
Pitcairn Islands,PCN,1978-01-01 00:00:00,-0.14
"Poland, Rep. of",POL,1978-01-01 00:00:00,-0.233
Portugal,PRT,1978-01-01 00:00:00,0.167
Puerto Rico,PRI,1978-01-01 00:00:00,0.306
Qatar,QAT,1978-01-01 00:00:00,0.149
Romania,ROU,1978-01-01 00:00:00,-0.828
Saint Helena,SHN,1978-01-01 00:00:00,0.093
Saint Pierre and Miquelon,SPM,1978-01-01 00:00:00,-0.343
Samoa,WSM,1978-01-01 00:00:00,-0.027
"San Marino, Rep. of",SMR,1978-01-01 00:00:00,-0.585
"São Tomé and Príncipe, Dem. Rep. of",STP,1978-01-01 00:00:00,0.127
Saudi Arabia,SAU,1978-01-01 00:00:00,-0.22
Senegal,SEN,1978-01-01 00:00:00,0.506
Seychelles,SYC,1978-01-01 00:00:00,0.355
Sierra Leone,SLE,1978-01-01 00:00:00,0.257
Singapore,SGP,1978-01-01 00:00:00,0.206
Solomon Islands,SLB,1978-01-01 00:00:00,0.346
Somalia,SOM,1978-01-01 00:00:00,0.249
South Africa,ZAF,1978-01-01 00:00:00,0.059
Spain,ESP,1978-01-01 00:00:00,0.101
Sri Lanka,LKA,1978-01-01 00:00:00,0.091
St. Kitts and Nevis,KNA,1978-01-01 00:00:00,0.161
St. Lucia,LCA,1978-01-01 00:00:00,0.096
St. Vincent and the Grenadines,VCT,1978-01-01 00:00:00,0.066
Suriname,SUR,1978-01-01 00:00:00,0.073
Sweden,SWE,1978-01-01 00:00:00,-0.075
Switzerland,CHE,1978-01-01 00:00:00,-0.362
Syrian Arab Rep.,SYR,1978-01-01 00:00:00,0.17
Taiwan Province of China,TWN,1978-01-01 00:00:00,0.029
"Tanzania, United Rep. of",TZA,1978-01-01 00:00:00,0.118
Thailand,THA,1978-01-01 00:00:00,0.306
"Timor-Leste, Dem. Rep. of",TLS,1978-01-01 00:00:00,0.823
Togo,TGO,1978-01-01 00:00:00,-0.04
Tokelau,TKL,1978-01-01 00:00:00,0.23
Tonga,TON,1978-01-01 00:00:00,0.221
Trinidad and Tobago,TTO,1978-01-01 00:00:00,0.099
Tunisia,TUN,1978-01-01 00:00:00,-0.392
Turks and Caicos Islands,TCA,1978-01-01 00:00:00,0.622
Tuvalu,TUV,1978-01-01 00:00:00,0.073
Uganda,UGA,1978-01-01 00:00:00,0.156
United Arab Emirates,ARE,1978-01-01 00:00:00,0.037
United Kingdom,GBR,1978-01-01 00:00:00,0.07
United States,USA,1978-01-01 00:00:00,0.035
United States Virgin Islands,VIR,1978-01-01 00:00:00,0.137
Uruguay,URY,1978-01-01 00:00:00,0.116
Vanuatu,VUT,1978-01-01 00:00:00,0.114
"Venezuela, Rep. Bolivariana de",VEN,1978-01-01 00:00:00,0.095
Vietnam,VNM,1978-01-01 00:00:00,0.112
Wallis and Futuna Islands,WLF,1978-01-01 00:00:00,-0.043
West Bank and Gaza,PSE,1978-01-01 00:00:00,-0.077
Western Sahara,ESH,1978-01-01 00:00:00,0.403
World,WLD,1978-01-01 00:00:00,0.001
"Yemen, Rep. of",YEM,1978-01-01 00:00:00,0.41
Zambia,ZMB,1978-01-01 00:00:00,0.087
Zimbabwe,ZWE,1978-01-01 00:00:00,-0.016
"Afghanistan, Islamic Rep. of",AFG,1979-01-01 00:00:00,0.361
Albania,ALB,1979-01-01 00:00:00,0.203
Algeria,DZA,1979-01-01 00:00:00,0.654
American Samoa,ASM,1979-01-01 00:00:00,0.341
"Andorra, Principality of",AND,1979-01-01 00:00:00,0.058
Angola,AGO,1979-01-01 00:00:00,0.291
Anguilla,AIA,1979-01-01 00:00:00,0.034
Antigua and Barbuda,ATG,1979-01-01 00:00:00,0.16
Argentina,ARG,1979-01-01 00:00:00,0.266
Australia,AUS,1979-01-01 00:00:00,0.375
Austria,AUT,1979-01-01 00:00:00,-0.112
"Bahamas, The",BHS,1979-01-01 00:00:00,0.133
"Bahrain, Kingdom of",BHR,1979-01-01 00:00:00,0.856
Bangladesh,BGD,1979-01-01 00:00:00,0.495
Barbados,BRB,1979-01-01 00:00:00,0.042
Belize,BLZ,1979-01-01 00:00:00,0.524
Benin,BEN,1979-01-01 00:00:00,0.499
Bhutan,BTN,1979-01-01 00:00:00,0.414
Bolivia,BOL,1979-01-01 00:00:00,0.181
Botswana,BWA,1979-01-01 00:00:00,0.543
Brazil,BRA,1979-01-01 00:00:00,0.017
British Virgin Islands,VGB,1979-01-01 00:00:00,-0.05
Brunei Darussalam,BRN,1979-01-01 00:00:00,0.275
Bulgaria,BGR,1979-01-01 00:00:00,0.165
Burkina Faso,BFA,1979-01-01 00:00:00,0.434
Cabo Verde,CPV,1979-01-01 00:00:00,0.641
Cambodia,KHM,1979-01-01 00:00:00,0.479
Cameroon,CMR,1979-01-01 00:00:00,0.4
Canada,CAN,1979-01-01 00:00:00,-0.214
Cayman Islands,CYM,1979-01-01 00:00:00,0.332
Central African Rep.,CAF,1979-01-01 00:00:00,0.38
Chad,TCD,1979-01-01 00:00:00,0.459
Chile,CHL,1979-01-01 00:00:00,0.286
"China, P.R.: Hong Kong",HKG,1979-01-01 00:00:00,0.029
"China, P.R.: Macao",MAC,1979-01-01 00:00:00,0.029
"China, P.R.: Mainland",CHN,1979-01-01 00:00:00,0.299
Colombia,COL,1979-01-01 00:00:00,0.191
"Comoros, Union of the",COM,1979-01-01 00:00:00,0.165
"Congo, Dem. Rep. of the",COD,1979-01-01 00:00:00,0.4
"Congo, Rep. of",COG,1979-01-01 00:00:00,0.427
Cook Islands,COK,1979-01-01 00:00:00,-0.05
Costa Rica,CRI,1979-01-01 00:00:00,0.213
Cuba,CUB,1979-01-01 00:00:00,0.349
Cyprus,CYP,1979-01-01 00:00:00,0.607
Denmark,DNK,1979-01-01 00:00:00,-1.191
Djibouti,DJI,1979-01-01 00:00:00,0.131
Dominica,DMA,1979-01-01 00:00:00,0.163
Dominican Rep.,DOM,1979-01-01 00:00:00,0.181
Ecuador,ECU,1979-01-01 00:00:00,0.514
"Egypt, Arab Rep. of",EGY,1979-01-01 00:00:00,0.585
El Salvador,SLV,1979-01-01 00:00:00,0.462
"Equatorial Guinea, Rep. of",GNQ,1979-01-01 00:00:00,0.339
"Eswatini, Kingdom of",SWZ,1979-01-01 00:00:00,0.234
Falkland Islands (Malvinas),FLK,1979-01-01 00:00:00,0.644
Faroe Islands,FRO,1979-01-01 00:00:00,-0.873
"Fiji, Rep. of",FJI,1979-01-01 00:00:00,0.154
Finland,FIN,1979-01-01 00:00:00,-0.755
France,FRA,1979-01-01 00:00:00,-0.187
French Polynesia,PYF,1979-01-01 00:00:00,0.105
Gabon,GAB,1979-01-01 00:00:00,0.385
"Gambia, The",GMB,1979-01-01 00:00:00,0.63
Germany,DEU,1979-01-01 00:00:00,-0.64
Ghana,GHA,1979-01-01 00:00:00,0.561
Gibraltar,GIB,1979-01-01 00:00:00,0.396
Greece,GRC,1979-01-01 00:00:00,0.179
Greenland,GRL,1979-01-01 00:00:00,0.498
Grenada,GRD,1979-01-01 00:00:00,0.274
Guadeloupe,GLP,1979-01-01 00:00:00,0.099
Guatemala,GTM,1979-01-01 00:00:00,0.332
Guinea,GIN,1979-01-01 00:00:00,0.491
Guinea-Bissau,GNB,1979-01-01 00:00:00,0.487
Guyana,GUY,1979-01-01 00:00:00,0.341
Haiti,HTI,1979-01-01 00:00:00,0.219
Holy See,VAT,1979-01-01 00:00:00,0.115
Honduras,HND,1979-01-01 00:00:00,0.407
Hungary,HUN,1979-01-01 00:00:00,0.047
Iceland,ISL,1979-01-01 00:00:00,-1.239
India,IND,1979-01-01 00:00:00,0.305
Indonesia,IDN,1979-01-01 00:00:00,0.235
"Iran, Islamic Rep. of",IRN,1979-01-01 00:00:00,0.684
Iraq,IRQ,1979-01-01 00:00:00,1.264
Ireland,IRL,1979-01-01 00:00:00,-0.687
Isle of Man,IMN,1979-01-01 00:00:00,-0.777
Israel,ISR,1979-01-01 00:00:00,0.607
Italy,ITA,1979-01-01 00:00:00,0.022
Japan,JPN,1979-01-01 00:00:00,0.458
Jordan,JOR,1979-01-01 00:00:00,0.77
Kenya,KEN,1979-01-01 00:00:00,0.055
Kiribati,KIR,1979-01-01 00:00:00,0.171
"Korea, Dem. People's Rep. of",PRK,1979-01-01 00:00:00,0.619
"Korea, Rep. of",KOR,1979-01-01 00:00:00,0.596
Kuwait,KWT,1979-01-01 00:00:00,1.291
Lao People's Dem. Rep.,LAO,1979-01-01 00:00:00,0.538
Lebanon,LBN,1979-01-01 00:00:00,0.693
"Lesotho, Kingdom of",LSO,1979-01-01 00:00:00,0.326
Liberia,LBR,1979-01-01 00:00:00,0.55
Libya,LBY,1979-01-01 00:00:00,0.302
Liechtenstein,LIE,1979-01-01 00:00:00,-0.081
"Madagascar, Rep. of",MDG,1979-01-01 00:00:00,0.26
Malawi,MWI,1979-01-01 00:00:00,0.131
Malaysia,MYS,1979-01-01 00:00:00,0.379
Maldives,MDV,1979-01-01 00:00:00,0.073
Mali,MLI,1979-01-01 00:00:00,0.646
Malta,MLT,1979-01-01 00:00:00,0.036
Martinique,MTQ,1979-01-01 00:00:00,0.166
"Mauritania, Islamic Rep. of",MRT,1979-01-01 00:00:00,0.987
Mauritius,MUS,1979-01-01 00:00:00,0.369
Mayotte,MYT,1979-01-01 00:00:00,0.232
Mexico,MEX,1979-01-01 00:00:00,-0.08
Monaco,MCO,1979-01-01 00:00:00,-0.018
Mongolia,MNG,1979-01-01 00:00:00,0.951
Montserrat,MSR,1979-01-01 00:00:00,0.16
Morocco,MAR,1979-01-01 00:00:00,0.438
"Mozambique, Rep. of",MOZ,1979-01-01 00:00:00,0.129
Myanmar,MMR,1979-01-01 00:00:00,0.516
Namibia,NAM,1979-01-01 00:00:00,0.432
"Nauru, Rep. of",NRU,1979-01-01 00:00:00,0.433
Nepal,NPL,1979-01-01 00:00:00,0.318
"Netherlands, The",NLD,1979-01-01 00:00:00,-0.902
New Caledonia,NCL,1979-01-01 00:00:00,0.208
New Zealand,NZL,1979-01-01 00:00:00,0.316
Nicaragua,NIC,1979-01-01 00:00:00,0.177
Niger,NER,1979-01-01 00:00:00,0.714
Nigeria,NGA,1979-01-01 00:00:00,0.508
Niue,NIU,1979-01-01 00:00:00,0.226
Norfolk Island,NFK,1979-01-01 00:00:00,0.015
Norway,NOR,1979-01-01 00:00:00,-1.07
Oman,OMN,1979-01-01 00:00:00,0.138
Pakistan,PAK,1979-01-01 00:00:00,-0.005
Panama,PAN,1979-01-01 00:00:00,0.198
Papua New Guinea,PNG,1979-01-01 00:00:00,0.117
Paraguay,PRY,1979-01-01 00:00:00,0.096
Peru,PER,1979-01-01 00:00:00,0.241
Philippines,PHL,1979-01-01 00:00:00,0.355
Pitcairn Islands,PCN,1979-01-01 00:00:00,-0.431
"Poland, Rep. of",POL,1979-01-01 00:00:00,-0.774
Portugal,PRT,1979-01-01 00:00:00,0.169
Puerto Rico,PRI,1979-01-01 00:00:00,0.092
Qatar,QAT,1979-01-01 00:00:00,0.765
Romania,ROU,1979-01-01 00:00:00,0.156
Saint Helena,SHN,1979-01-01 00:00:00,0.032
Saint Pierre and Miquelon,SPM,1979-01-01 00:00:00,0.429
Samoa,WSM,1979-01-01 00:00:00,0.129
